Date,AAPL,IBM,NFLX,TSLA
2012-02-10,14.918899536132812,116.0318603515625,17.704286575317383,2.0733330249786377
2012-02-13,15.196464538574219,116.15247344970703,16.899999618530273,2.0993330478668213
2012-02-14,15.403877258300781,115.91124725341797,17.58142852783203,2.2113330364227295
2012-02-15,15.047395706176758,115.92933654785156,17.437143325805664,2.240000009536743
2012-02-16,15.184671401977539,116.39372253417969,17.415714263916016,2.2786669731140137
2012-02-17,15.181949615478516,116.63484191894531,17.407142639160156,2.3313329219818115
2012-02-21,15.566849708557129,116.61676025390625,16.77142906188965,2.299999952316284
2012-02-22,15.512115478515625,116.9062728881836,16.05714225769043,2.2813329696655273
2012-02-23,15.613409996032715,119.1615219116211,16.141429901123047,2.302000045776367
2012-02-24,15.795426368713379,119.25196838378906,15.95285701751709,2.25
2012-02-27,15.89671802520752,119.11324310302734,15.630000114440918,2.2413330078125
2012-02-28,16.188491821289062,119.3846206665039,16.18857192993164,2.253999948501587
2012-02-29,16.401044845581055,118.6308822631836,15.818571090698242,2.2273330688476562
2012-03-01,16.46242904663086,119.11324310302734,16.10714340209961,2.2939999103546143
2012-03-02,16.48389434814453,119.8851089477539,16.44285774230957,2.2693328857421875
2012-03-05,16.120464324951172,121.00067901611328,15.829999923706055,2.251332998275757
2012-03-06,16.032779693603516,118.95043182373047,15.304286003112793,2.2073330879211426
2012-03-07,16.0457820892334,119.25798797607422,15.027142524719238,2.2079999446868896
2012-03-08,16.3874454498291,120.4881362915039,15.438570976257324,2.204667091369629
2012-03-09,16.48359489440918,120.9765853881836,15.59000015258789,2.315999984741211
2012-03-12,16.69010353088379,121.20572662353516,15.171428680419922,2.4006669521331787
2012-03-13,17.176902770996094,122.88213348388672,15.192856788635254,2.4059998989105225
2012-03-14,17.82636070251465,123.44891357421875,15.035714149475098,2.3526670932769775
2012-03-15,17.704816818237305,124.22081756591797,15.738571166992188,2.3333330154418945
2012-03-16,17.705116271972656,124.22679138183594,15.708571434020996,2.3546669483184814
2012-03-19,18.1746768951416,124.05194091796875,16.332857131958008,2.3320000171661377
2012-03-20,18.32162094116211,123.16549682617188,16.431428909301758,2.330667018890381
2012-03-21,18.21700668334961,123.43084716796875,17.157142639160156,2.3433330059051514
2012-03-22,18.121461868286133,123.91324615478516,16.961429595947266,2.293333053588867
2012-03-23,18.02198600769043,123.90721130371094,17.170000076293945,2.2720000743865967
2012-03-26,18.352466583251953,125.28813934326172,17.427143096923828,2.493333101272583
2012-03-27,18.57923698425293,124.93234252929688,17.238571166992188,2.5293331146240234
2012-03-28,18.67416763305664,124.99871826171875,16.972856521606445,2.5233330726623535
2012-03-29,18.439542770385742,125.58963775634766,16.435714721679688,2.4886670112609863
2012-03-30,18.127809524536133,125.81877899169922,16.43428611755371,2.4826669692993164
2012-04-02,18.7047061920166,126.31327819824219,16.281429290771484,2.438667058944702
2012-04-03,19.027925491333008,126.33135223388672,16.137142181396484,2.5339999198913574
2012-04-04,18.876447677612305,124.2509994506836,15.751428604125977,2.3333330154418945
2012-04-05,19.159761428833008,123.90119934082031,15.785714149475098,2.2986669540405273
2012-04-09,19.236860275268555,123.58154296875,15.239999771118164,2.2100000381469727
2012-04-10,19.001317977905273,122.0077133178711,14.5600004196167,2.1640000343322754
2012-04-11,18.93359375,122.15851593017578,14.258570671081543,2.2060000896453857
2012-04-12,18.82988929748535,123.81074523925781,14.894286155700684,2.22933292388916
2012-04-13,18.29954719543457,122.29112243652344,14.881428718566895,2.239332914352417
2012-04-16,17.54063606262207,122.2428970336914,14.449999809265137,2.1500000953674316
2012-04-17,18.434707641601562,125.0951919555664,15.28857135772705,2.1493330001831055
2012-04-18,18.393579483032227,120.68109130859375,15.279999732971191,2.177333116531372
2012-04-19,17.761653900146484,120.3072509765625,15.29857063293457,2.2106668949127197
2012-04-20,17.324447631835938,120.36150360107422,15.158571243286133,2.2106668949127197
2012-04-23,17.285741806030273,119.7706069946289,14.54857063293457,2.129333019256592
2012-04-24,16.940458297729492,120.60269165039062,12.525713920593262,2.121332883834839
2012-04-25,18.443777084350586,122.75544738769531,12.335714340209961,2.194000005722046
2012-04-26,18.374235153198242,123.967529296875,12.152856826782227,2.2326669692993164
2012-04-27,18.232128143310547,124.70924377441406,11.962857246398926,2.2226669788360596
2012-04-30,17.657039642333984,124.87203979492188,11.44857120513916,2.208667039871216
2012-05-01,17.60110092163086,125.42679595947266,11.622857093811035,2.252000093460083
2012-05-02,17.717517852783203,125.46296691894531,11.747142791748047,2.262666940689087
2012-05-03,17.59173583984375,124.96849822998047,10.852856636047363,2.1640000343322754
2012-05-04,17.090728759765625,123.61175537109375,10.44857120513916,2.121999979019165
2012-05-07,17.2186222076416,122.864013671875,10.492856979370117,2.1646668910980225
2012-05-08,17.179319381713867,122.00413513183594,10.398571014404297,2.012666940689087
2012-05-09,17.20955467224121,121.8527603149414,10.621429443359375,2.003999948501587
2012-05-10,17.25006866455078,121.47125244140625,10.34571361541748,2.1973330974578857
2012-05-11,17.134864807128906,121.81645202636719,11.054286003112793,2.1500000953674316
2012-05-14,16.8781681060791,120.76885223388672,10.994285583496094,2.003999948501587
2012-05-15,16.725479125976562,120.526611328125,11.068571090698242,1.9620000123977661
2012-05-16,16.5111083984375,120.9444351196289,10.600000381469727,1.9453330039978027
2012-05-17,16.028547286987305,119.83026123046875,10.281429290771484,1.9046670198440552
2012-05-18,16.036413192749023,118.61312866210938,9.994285583496094,1.8373329639434814
2012-05-21,16.970687866210938,119.75153350830078,10.248571395874023,1.9179999828338623
2012-05-22,16.840377807617188,119.18231201171875,9.672857284545898,2.053333044052124
2012-05-23,17.251277923583984,118.75843811035156,10.272856712341309,2.068000078201294
2012-05-24,17.092851638793945,118.74029541015625,10.03857135772705,2.018666982650757
2012-05-25,17.001232147216797,117.6563720703125,10.031429290771484,1.987333059310913
2012-05-29,17.302982330322266,118.96432495117188,9.920000076293945,2.1126670837402344
2012-05-30,17.511606216430664,117.79561614990234,9.619999885559082,2.0273330211639404
2012-05-31,17.468069076538086,116.80864715576172,9.062856674194336,1.9666670560836792
2012-06-01,16.961917877197266,114.49546813964844,8.992856979370117,1.8766670227050781
2012-06-04,17.061702728271484,114.1684341430664,9.285714149475098,1.858667016029358
2012-06-05,17.01755142211914,114.56810760498047,9.261428833007812,1.8606669902801514
2012-06-06,17.278488159179688,117.46866607666016,9.411429405212402,1.9479999542236328
2012-06-07,17.28635597229004,117.74110412597656,9.234286308288574,1.9286669492721558
2012-06-08,17.546382904052734,118.1650619506836,9.377142906188965,2.0053329467773438
2012-06-11,17.26972007751465,116.57245635986328,9.0,1.9413330554962158
2012-06-12,17.42060089111328,117.80781555175781,9.002857208251953,1.9773329496383667
2012-06-13,17.299657821655273,116.9297103881836,8.975713729858398,1.9846669435501099
2012-06-14,17.280601501464844,118.14078521728516,8.95142936706543,1.9593329429626465
2012-06-15,17.359214782714844,120.56292724609375,9.398571014404297,1.99399995803833
2012-06-18,17.711469650268555,120.07246398925781,9.532856941223145,2.122667074203491
2012-06-19,17.760746002197266,120.46004486083984,9.975713729858398,2.1393330097198486
2012-06-20,17.71025848388672,120.36918640136719,9.737142562866211,2.252000093460083
2012-06-21,17.466251373291016,117.10536193847656,9.40571403503418,2.1459999084472656
2012-06-22,17.60019302368164,117.29302215576172,9.694286346435547,2.25266695022583
2012-06-25,17.257631301879883,116.78440856933594,9.575714111328125,2.2073330879211426
2012-06-26,17.295730590820312,116.23336029052734,9.54285717010498,2.107332944869995
2012-06-27,17.37040138244629,116.86915588378906,9.498571395874023,2.130666971206665
2012-06-28,17.205615997314453,115.90035247802734,9.622857093811035,2.0940001010894775
2012-06-29,17.65764808654785,118.43145751953125,9.784285545349121,2.0859999656677246
2012-07-02,17.915254592895508,118.58285522460938,9.692856788635254,2.0266671180725098
2012-07-03,18.123579025268555,118.64334106445312,10.291428565979004,2.0439999103546143
2012-07-05,18.441957473754883,118.25586700439453,11.674285888671875,2.0820000171661377
2012-07-06,18.319202423095703,115.90637969970703,11.69857120513916,2.065999984741211
2012-07-09,18.56139373779297,114.85269165039062,11.855713844299316,2.0993330478668213
2012-07-10,18.389652252197266,112.78782653808594,11.46142864227295,2.0846669673919678
2012-07-11,18.275365829467773,112.17625427246094,11.662857055664062,2.1006669998168945
2012-07-12,18.108156204223633,110.86827087402344,12.138570785522461,2.180000066757202
2012-07-13,18.291688919067383,112.63643646240234,12.128570556640625,2.2833330631256104
2012-07-16,18.35034942626953,111.89771270751953,11.854286193847656,2.3973329067230225
2012-07-17,18.351253509521484,111.20736694335938,11.682856559753418,2.2233328819274902
2012-07-18,18.3306827545166,113.99287414550781,11.609999656677246,2.1433329582214355
2012-07-19,18.574392318725586,118.2861557006836,11.874285697937012,2.1513330936431885
2012-07-20,18.27143669128418,116.53614807128906,11.688570976257324,2.119333028793335
2012-07-23,18.25722312927246,115.55514526367188,11.420000076293945,2.0439999103546143
2012-07-24,18.169231414794922,115.2584457397461,11.484286308288574,1.9893330335617065
2012-07-25,17.38462257385254,115.70652770996094,8.611429214477539,1.9299999475479126
2012-07-26,17.38190269470215,117.44440460205078,8.144286155700684,1.8753329515457153
2012-07-27,17.692718505859375,118.92192840576172,8.417142868041992,1.9673329591751099
2012-07-30,17.991146087646484,119.09752655029297,8.25,1.8233330249786377
2012-07-31,18.466760635375977,118.67369079589844,8.121429443359375,1.8279999494552612
2012-08-01,18.34731674194336,118.18927001953125,7.785714149475098,1.75
2012-08-02,18.376953125,117.7471694946289,7.695713996887207,1.7400000095367432
2012-08-03,18.616121292114258,120.21178436279297,7.7014288902282715,1.8179999589920044
2012-08-06,18.823232650756836,120.3570556640625,8.1128568649292,1.8846670389175415
2012-08-07,18.77364730834961,121.06551361083984,8.271429061889648,2.016666889190674
2012-08-08,18.741893768310547,121.03515625,8.257143020629883,1.9393329620361328
2012-08-09,18.848783493041992,120.66419982910156,8.272856712341309,1.9606670141220093
2012-08-10,18.87823486328125,121.19325256347656,8.557143211364746,1.996000051498413
2012-08-13,19.130279541015625,121.02299499511719,8.558570861816406,2.078000068664551
2012-08-14,19.181596755981445,120.58513641357422,8.822856903076172,1.9613330364227295
2012-08-15,19.155471801757812,120.65203094482422,9.037142753601074,1.9600000381469727
2012-08-16,19.322792053222656,122.13589477539062,9.187143325805664,2.0199999809265137
2012-08-17,19.680192947387695,122.3669662475586,9.098570823669434,2.000667095184326
2012-08-20,20.19762420654297,121.92909240722656,9.177143096923828,1.9673329591751099
2012-08-21,19.92159652709961,120.80404663085938,9.371429443359375,1.9406670331954956
2012-08-22,20.310579299926758,119.95269775390625,9.342857360839844,1.9966670274734497
2012-08-23,20.121091842651367,119.01012420654297,9.149999618530273,2.0486669540405273
2012-08-24,20.13901710510254,120.26888275146484,9.022856712341309,1.9666670560836792
2012-08-27,20.51736831665039,119.0040512084961,8.912857055664062,1.8880000114440918
2012-08-28,20.49064826965332,118.50530242919922,8.992856979370117,1.9126670360565186
2012-08-29,20.45026206970215,118.63308715820312,9.062856674194336,1.8940000534057617
2012-08-30,20.158748626708984,117.59318542480469,8.640000343322754,1.8940000534057617
2012-08-31,20.20035171508789,118.49315643310547,8.531429290771484,1.901332974433899
2012-09-04,20.49580955505371,118.3046646118164,7.989999771118164,1.8760000467300415
2012-09-05,20.351884841918945,118.60873413085938,7.851428985595703,1.8626669645309448
2012-09-06,20.535274505615234,121.07767486572266,8.092857360839844,1.9033329486846924
2012-09-07,20.661916732788086,121.32095336914062,8.09428596496582,1.9566669464111328
2012-09-10,20.124441146850586,122.20277404785156,7.9885711669921875,1.824666976928711
2012-09-11,20.059158325195312,123.61359405517578,8.165714263916016,1.8533329963684082
2012-09-12,20.338520050048828,123.91763305664062,8.172857284545898,1.8853329420089722
2012-09-13,20.739036560058594,125.49270629882812,8.285714149475098,1.9653329849243164
2012-09-14,20.99107551574707,125.76636505126953,8.645713806152344,2.0260000228881836
2012-09-17,21.249176025390625,125.97314453125,8.145713806152344,2.169332981109619
2012-09-18,21.313854217529297,125.92451477050781,8.008570671081543,2.0893330574035645
2012-09-19,21.31962776184082,125.5352554321289,8.148571014404297,2.069999933242798
2012-09-20,21.216379165649414,125.38324737548828,8.39142894744873,2.059999942779541
2012-09-21,21.25858497619629,125.26162719726562,8.255714416503906,2.001332998275757
2012-09-24,20.9761962890625,124.84203338623047,8.055713653564453,2.0439999103546143
2012-09-25,20.452388763427734,124.6534423828125,7.685713768005371,1.843999981880188
2012-09-26,20.198532104492188,124.05758666992188,7.87571382522583,1.8359999656677246
2012-09-27,20.68863296508789,125.21907806396484,7.935713768005371,1.8993330001831055
2012-09-28,20.2568302154541,126.15557861328125,7.7771430015563965,1.9520000219345093
2012-10-01,20.022714614868164,127.99211120605469,8.007143020629883,1.944000005722046
2012-10-02,20.081016540527344,127.60895538330078,8.065713882446289,1.9866670370101929
2012-10-03,20.38892364501953,128.01644897460938,8.9399995803833,1.9533330202102661
2012-10-04,20.247724533081055,127.94342803955078,9.524286270141602,1.9600000381469727
2012-10-05,19.81622886657715,128.06507873535156,9.508570671081543,1.9259999990463257
2012-10-08,19.378358840942383,127.59677124023438,10.502857208251953,1.9500000476837158
2012-10-09,19.307910919189453,126.48394775390625,9.361429214477539,1.891332983970642
2012-10-10,19.46156120300293,125.16431427001953,9.35714340209961,1.8933329582214355
2012-10-11,19.07257652282715,125.12786102294922,9.425713539123535,1.8880000114440918
2012-10-12,19.121469497680664,126.36842346191406,9.1899995803833,1.8426669836044312
2012-10-15,19.274812698364258,127.05559539794922,9.251428604125977,1.8220000267028809
2012-10-16,19.731204986572266,128.314453125,9.435713768005371,1.8706669807434082
2012-10-17,19.57390785217285,122.00816345214844,9.78857135772705,1.9213329553604126
2012-10-18,19.21044158935547,118.56005859375,9.622857093811035,1.869333028793335
2012-10-19,18.51810646057129,117.58709716796875,9.282856941223145,1.8493330478668213
2012-10-22,19.252649307250977,118.21951293945312,9.697142601013184,1.8566670417785645
2012-10-23,18.62498664855957,116.30392456054688,9.74571418762207,1.8926670551300049
2012-10-24,18.730350494384766,115.98162078857422,8.588570594787598,1.8279999494552612
2012-10-25,18.508991241455078,116.51676177978516,8.787142753601074,1.8346669673919678
2012-10-26,18.34076499938965,117.5323486328125,9.9399995803833,1.8253329992294312
2012-10-31,18.07719612121582,118.2985610961914,11.319999694824219,1.8753329515457153
2012-11-01,18.114242553710938,119.8918685913086,11.098570823669434,1.9500000476837158
2012-11-02,17.51482582092285,117.6296615600586,10.985713958740234,1.9279999732971191
2012-11-05,17.75227928161621,118.06144714355469,11.177143096923828,2.0999999046325684
2012-11-06,17.69853973388672,118.626953125,10.90999984741211,2.076667070388794
2012-11-07,17.021345138549805,116.75794219970703,11.097143173217773,2.1026670932769775
2012-11-08,16.40363311767578,116.11058044433594,10.852856636047363,2.0873329639434814
2012-11-09,16.68762969970703,115.8295669555664,11.128570556640625,2.0213329792022705
2012-11-12,16.558597564697266,115.59140014648438,11.170000076293945,2.0713329315185547
2012-11-13,16.560731887817383,115.02332305908203,11.372857093811035,2.107332944869995
2012-11-14,16.377099990844727,113.30702209472656,11.397143363952637,2.0920000076293945
2012-11-15,16.033618927001953,113.51471710205078,11.640000343322754,2.0546669960021973
2012-11-16,16.096460342407227,114.18043518066406,11.557143211364746,2.122667074203491
2012-11-19,17.257137298583984,116.26322174072266,11.622857093811035,2.194667100906372
2012-11-20,17.110111236572266,115.5607681274414,11.771429061889648,2.200000047683716
2012-11-21,17.13421630859375,116.22660827636719,11.85714340209961,2.1646668910980225
2012-11-23,17.433149337768555,118.18106842041016,11.850000381469727,2.1419999599456787
2012-11-26,17.983139038085938,117.80854034423828,11.722857475280762,2.1513330936431885
2012-11-27,17.83824920654297,116.80067443847656,11.868571281433105,2.1433329582214355
2012-11-28,17.782119750976562,117.25882720947266,11.747142791748047,2.2153329849243164
2012-11-29,17.97795295715332,116.98395538330078,11.625714302062988,2.246000051498413
2012-11-30,17.853500366210938,116.09223175048828,11.672857284545898,2.254667043685913
2012-12-03,17.881256103515625,115.73181915283203,10.85714340209961,2.308000087738037
2012-12-04,17.56584358215332,115.65857696533203,12.378570556640625,2.259999990463257
2012-12-05,16.435359954833984,115.22486877441406,11.90999984741211,2.24733304977417
2012-12-06,16.69312286376953,115.86622619628906,12.3100004196167,2.259999990463257
2012-12-07,16.2663631439209,117.24051666259766,12.282856941223145,2.2780001163482666
2012-12-10,16.161739349365234,117.64970397949219,12.114286422729492,2.3046669960021973
2012-12-11,16.51466941833496,118.61474609375,12.29714298248291,2.3519999980926514
2012-12-12,16.441770553588867,117.85127258300781,12.96142864227295,2.3506669998168945
2012-12-13,16.157766342163086,117.26487731933594,13.222857475280762,2.2406671047210693
2012-12-14,15.550743103027344,117.12447357177734,13.328571319580078,2.253999948501587
2012-12-17,15.826495170593262,118.260498046875,13.528571128845215,2.293333053588867
2012-12-18,16.28620147705078,119.52484130859375,13.662857055664062,2.305999994277954
2012-12-19,16.054662704467773,119.1522216796875,13.425713539123535,2.307332992553711
2012-12-20,15.914959907531738,118.96290588378906,13.35714340209961,2.295332908630371
2012-12-21,15.841751098632812,118.13832092285156,13.04857063293457,2.266666889190674
2012-12-24,15.867369651794434,117.51534271240234,12.890000343322754,2.2853329181671143
2012-12-26,15.648652076721191,117.24051666259766,12.949999809265137,2.239332914352417
2012-12-27,15.711492538452148,117.7046890258789,12.928570747375488,2.246000051498413
2012-12-28,15.544636726379395,115.94563293457031,12.761428833007812,2.2146670818328857
2012-12-31,16.233421325683594,116.99618530273438,13.227143287658691,2.257999897003174
2013-01-02,16.747726440429688,119.92792510986328,13.144286155700684,2.357332944869995
2013-01-03,16.53632164001465,119.26830291748047,13.79857063293457,2.318000078201294
2013-01-04,16.075712203979492,118.48646545410156,13.71142864227295,2.293333053588867
2013-01-07,15.981158256530762,117.96733093261719,14.171428680419922,2.2893331050872803
2013-01-08,16.024160385131836,117.8023910522461,13.880000114440918,2.245332956314087
2013-01-09,15.773726463317871,117.46647644042969,13.70142936706543,2.2426669597625732
2013-01-10,15.969264030456543,117.80854034423828,14.0,2.23533296585083
2013-01-11,15.87133502960205,118.76747131347656,14.470000267028809,2.194000005722046
2013-01-14,15.305487632751465,117.64970397949219,14.778571128845215,2.2173330783843994
2013-01-15,14.822602272033691,117.57643127441406,14.527142524719238,2.259999990463257
2013-01-16,15.437872886657715,117.63139343261719,13.925713539123535,2.2733330726623535
2013-01-17,15.333845138549805,118.27886199951172,13.95714282989502,2.2920000553131104
2013-01-18,15.252099990844727,118.7796630859375,14.167142868041992,2.301332950592041
2013-01-22,15.397608757019043,119.7630615234375,13.972857475280762,2.3459999561309814
2013-01-23,15.679466247558594,125.04024505615234,14.751428604125977,2.4000000953674316
2013-01-24,13.742145538330078,124.85697174072266,20.979999542236328,2.4660000801086426
2013-01-25,13.418187141418457,125.19292449951172,24.222856521606445,2.4653329849243164
2013-01-28,13.721705436706543,125.16848754882812,23.158571243286133,2.5353329181671143
2013-01-29,13.979157447814941,124.53938293457031,24.15999984741211,2.5299999713897705
2013-01-30,13.935236930847168,124.30729675292969,23.957143783569336,2.501332998275757
2013-01-31,13.894359588623047,124.03248596191406,23.605714797973633,2.500667095184326
2013-02-01,13.83731746673584,125.32120513916016,23.542856216430664,2.553333044052124
2013-02-04,13.492620468139648,124.47219848632812,24.96285629272461,2.5160000324249268
2013-02-05,13.966048240661621,123.86138153076172,24.912857055664062,2.5420000553131104
2013-02-06,13.951098442077637,123.29715728759766,26.34428596496582,2.611332893371582
2013-02-07,14.365920066833496,122.51202392578125,25.994285583496094,2.631999969482422
2013-02-08,14.573332786560059,123.701904296875,25.85285758972168,2.615999937057495
2013-02-11,14.725207328796387,122.7696762084961,25.412857055664062,2.561332941055298
2013-02-12,14.35610294342041,122.69603729248047,25.421428680419922,2.5260000228881836
2013-02-13,14.328795433044434,122.7267074584961,26.610000610351562,2.563333034515381
2013-02-14,14.315908432006836,122.45684814453125,26.77142906188965,2.551332950592041
2013-02-15,14.118621826171875,123.2725830078125,27.072856903076172,2.4693329334259033
2013-02-19,14.113408088684082,122.86775970458984,28.064285278320312,2.618666887283325
2013-02-20,13.77160930633545,122.248291015625,26.731428146362305,2.569333076477051
2013-02-21,13.686004638671875,121.6471939086914,26.735713958740234,2.3440001010894775
2013-02-22,13.831743240356445,123.34003448486328,25.694286346435547,2.4073328971862793
2013-02-25,13.585984230041504,121.14421844482422,25.617143630981445,2.2920000553131104
2013-02-26,13.775285720825195,122.14399719238281,26.29857063293457,2.295332908630371
2013-02-27,13.640287399291992,124.10063934326172,26.33142852783203,2.3399999141693115
2013-02-28,13.543030738830566,123.18059539794922,26.86857032775879,2.322000026702881
2013-03-01,13.20767593383789,124.45637512207031,27.0528564453125,2.309999942779541
2013-03-04,12.887967109680176,125.85481262207031,25.887142181396484,2.371999979019165
2013-03-05,13.228231430053711,126.6767349243164,25.961429595947266,2.4433329105377197
2013-03-06,13.060091018676758,127.81143951416016,26.134286880493164,2.512666940689087
2013-03-07,13.211048126220703,128.44932556152344,25.937143325805664,2.5486669540405273
2013-03-08,13.246028900146484,129.03814697265625,26.385713577270508,2.564666986465454
2013-03-11,13.434721946716309,128.8541717529297,25.7785701751709,2.6066670417785645
2013-03-12,13.1450834274292,129.1424102783203,26.015714645385742,2.6080000400543213
2013-03-13,13.14262866973877,130.0685577392578,27.479999542236328,2.5986669063568115
2013-03-14,13.269956588745117,132.36256408691406,26.90999984741211,2.456666946411133
2013-03-15,13.612369537353516,131.82278442382812,26.407142639160156,2.3526670932769775
2013-03-18,13.982391357421875,130.77395629882812,26.51285743713379,2.3433330059051514
2013-03-19,13.94465446472168,130.91500854492188,25.90999984741211,2.3386669158935547
2013-03-20,13.870709419250488,131.9086151123047,26.149999618530273,2.396667003631592
2013-03-21,13.890657424926758,130.1912841796875,25.998571395874023,2.4006669521331787
2013-03-22,14.172314643859863,130.08084106445312,25.899999618530273,2.441333055496216
2013-03-25,14.223555564880371,129.2589874267578,25.8271427154541,2.502000093460083
2013-03-26,14.148691177368164,130.25257873535156,27.229999542236328,2.5239999294281006
2013-03-27,13.870709419250488,129.3509979248047,27.177143096923828,2.5439999103546143
2013-03-28,13.581685066223145,130.82916259765625,27.040000915527344,2.5260000228881836
2013-04-01,13.159810066223145,130.26486206054688,26.06142807006836,2.9286670684814453
2013-04-02,13.186806678771973,131.47927856445312,25.24142837524414,2.9560000896453857
2013-04-03,13.254307746887207,130.43661499023438,24.248571395874023,2.740000009536743
2013-04-04,13.123298645019531,129.60855102539062,23.812856674194336,2.8006670475006104
2013-04-05,12.98461627960205,128.44322204589844,23.522857666015625,2.757999897003174
2013-04-08,13.076967239379883,128.38803100585938,23.294286727905273,2.7886669635772705
2013-04-09,13.100595474243164,128.32666015625,24.194286346435547,2.700000047683716
2013-04-10,13.367831230163574,130.03176879882812,23.724285125732422,2.7906670570373535
2013-04-11,13.326108932495117,130.59608459472656,24.715713500976562,2.9059998989105225
2013-04-12,13.187118530273438,129.65150451660156,24.742856979370117,2.9166669845581055
2013-04-15,12.881830215454102,128.35125732421875,25.21428680419922,2.886667013168335
2013-04-16,13.077889442443848,130.03176879882812,25.121429443359375,3.0393331050872803
2013-04-17,12.3587007522583,128.60267639160156,24.194286346435547,3.0299999713897705
2013-04-18,12.028868675231934,127.0570297241211,23.402856826782227,3.131333112716675
2013-04-19,11.9822359085083,116.53790283203125,23.338571548461914,3.188667058944702
2013-04-22,12.231986045837402,115.20699310302734,24.90999984741211,3.3459999561309814
2013-04-23,12.460871696472168,117.52540588378906,30.998571395874023,3.4006669521331787
2013-04-24,12.440315246582031,117.58678436279297,30.959999084472656,3.361999988555908
2013-04-25,12.529908180236816,118.96070861816406,30.53571319580078,3.4666669368743896
2013-04-26,12.800521850585938,119.18153381347656,30.792856216430664,3.413332939147949
2013-04-29,13.196935653686523,122.15011596679688,30.715713500976562,3.6626670360565186
2013-04-30,13.585370063781738,124.22940826416016,30.867143630981445,3.5993330478668213
2013-05-01,13.478291511535645,122.44457244873047,30.415714263916016,3.552000045776367
2013-05-02,13.669435501098633,124.13744354248047,30.641429901123047,3.607332944869995
2013-05-03,13.806281089782715,125.43772888183594,30.492856979370117,3.636667013168335
2013-05-06,14.135497093200684,124.37659454345703,30.09857177734375,3.9666669368743896
2013-05-07,14.072601318359375,124.89797973632812,29.46428680419922,3.700666904449463
2013-05-08,14.231529235839844,126.21671295166016,29.801429748535156,3.7193329334259033
2013-05-09,14.107377052307129,125.24308776855469,30.915714263916016,4.626667022705078
2013-05-10,13.990009307861328,126.00102233886719,31.09857177734375,5.117332935333252
2013-05-13,14.044675827026367,124.76854705810547,32.76856994628906,5.853332996368408
2013-05-14,13.708649635314941,125.2245864868164,33.424285888671875,5.549333095550537
2013-05-15,13.245062828063965,125.29237365722656,34.771427154541016,5.656000137329102
2013-05-16,13.42203426361084,126.13662719726562,33.861427307128906,6.150000095367432
2013-05-17,13.381263732910156,128.4474639892578,34.14285659790039,6.099999904632568
2013-05-20,13.679925918579102,127.92982482910156,34.22142791748047,5.995999813079834
2013-05-21,13.578932762145996,128.57691955566406,33.869998931884766,5.8393330574035645
2013-05-22,13.631126403808594,127.5539321899414,32.65142822265625,5.815999984741211
